Input.Video,Answer.1start,Answer.1end,Answer.1action,Answer.1justification,Answer.2start,Answer.2end,Answer.2action,Answer.2justification,Answer.3start,Answer.3end,Answer.3action,Answer.3justification,Answer.4start,Answer.4end,Answer.4action,Answer.4justification,Answer.5start,Answer.5end,Answer.5action,Answer.5justification,Answer.6start,Answer.6end,Answer.6action,Answer.6justification,Answer.7start,Answer.7end,Answer.7action,Answer.7justification,Answer.8start,Answer.8end,Answer.8action,Answer.8justification,Answer.9start,Answer.9end,Answer.9action,Answer.9justification,Answer.10start,Answer.10end,Answer.10action,Answer.10justification,Answer.11start,Answer.11end,Answer.11action,Answer.11justification,Answer.12start,Answer.12end,Answer.12action,Answer.12justification,Answer.13start,Answer.13end,Answer.13action,Answer.13justification,Answer.14start,Answer.14end,Answer.14action,Answer.14justification,Answer.15start,Answer.15end,Answer.15action,Answer.15justification
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11b47a8a-24a77ef8.mov,0,4,The car is driving forward,because the road is clear.,5,7,The car is slowing down.,because the car in front has slowed down to turn left.,8,21,The car is driving forward.,because the road is clear.,22,26,The car is slowing down.,because the car in front has stopped at a red light.,27,28,The car stops momentarily.,because the light is still red.,29,33,The car is driving forward again,because the car pulls to the right.,34,35,The car is pulling to the right.,because the car is changing lanes.,36,38,The car is slowing down.,because there are two pedestrians and there is a red light.,39,40,The car stops momentarily and then starts to edge forward.,because the light is still red.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11b47a8a-a2741304.mov,0,3,The car is going slowly,because it's waiting for another car to cross the intersection,4,10,The car accelerates,because the intersection is now clear.,11,13,The car has stopped,because it's at a stop sign.,14,15,The car accelerates,because it is turning to the left.,16,18,The car abruptly shifts over to the right,because the driver changed his mind about turning.,19,22,The car goes down the road at a steady speed,because the lane is clear.,23,24,The car stops,because there is a stop sign.,25,26,The car accelerates,because the intersection is clear.,27,33,The car goes down the road,because the driver is heedless of pedestrians.,34,40,The car accelerates,because the driver is in a hurry to get across the intersection.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11b47a8a-b54f88dd.mov,0,6,The car accelerates and drives down the road,as the road is clear.,6,10,The car moves left slightly,to go around a vehicle stopped on the right side of the road.,10,19,The car proceeds down the street,as the street is clear.,19,23,The car slows to a stop,as traffic ahead is stopped.,24,40,The car is not moving,since traffic is stopped.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11b47a8a-c2c616cd.mov,0,10,The car is stopped,while it waits for oncoming traffic to clear so that it may make a left hand turn.,11,15,The car is turning left,because the oncoming traffic has stopped.,16,21,The car steers slightly left and drives forward,because there is no traffic in front of it but there are parked cars to its right.,22,24,The car is veering right and slowing to a near stop,so that it may turn right at the stop sign ahead.,25,29,The car is making a right hand turn,because there is no cross traffic.,30,40,The car is driving forward,because there are no nearby cars and the light is green.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11b47a8a-e8b493d6.mov,0,5,The car is moving into the right lane,as it is exiting the highway.,6,18,The car is driving quickly,as the lane ahead is clear.,19,24,The car is quickly moving right and braking,as it needs to merge and there is slow traffic ahead.,25,30,The car is slowly driving forward,as traffic is backed up.,31,40,The car is quickly moving two lanes to the left,to move around stopped and slow traffic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11bbe43a-8ff2ea7e.mov,0,10,The car is stopped,because there is a car stopped in front.,11,19,The car is driving forward.,because the car in front has started driving forward.,20,23,The car stops short.,because the car in front has stopped.,24,37,The car begins moving forward slowly.,because the car in front has started moving again.,38,40,The car start to slow down to almost a stop.,because the car and traffic in front have stopped.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11c8017c-1beee99b.mov,0,6,The car accelerates through an intersection,because the road is clear.,7,17,The car is driving down the street,as the street is clear.,18,33,The car brakes and stops at an intersection,because the light ahead is red.,34,40,The car accelerates as it turns left,because the light turns green and the intersection is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11c8017c-740c9045.mov,0,18,The car is driving down the street,because the road is clear and traffic is moving.,18,26,The car slows to a stop,because traffic ahead is stopped and the light is red.,27,40,The car is not moving,because the light is red and pedestrians are crossing the street.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11d002cf-fd7b5516.mov,0,2,The car is stopped,because it is parked in a driveway.,3,16,The car reverses into the road,as the road is clear.,17,20,The car proceeds forward down the road.,because the street is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11d025eb-27246935.mov,0,6,The car is going down the road at a steady pace,because the lane is empty.,7,8,The car comes to a stop,because there's a stop sign.,9,23,The car goes down the road at a steady pace,because traffic is clear.,24,25,The car comes to a stop,because there's a stop sign.,26,33,The car accelerates,because it's turning to the left.,34,40,The car continues down the road at a steady speed,because the lane is empty.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11d2a150-b87953dd.mov,0,20,The car is stopped,because the car is parked on the side of the road.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11d6859d-594c6a11.mov,0,20,"The car is stuck in traffic, hardly moving",as traffic ahead is barely moving at all.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11d6859d-e17082e1.mov,0,10,The car is driving steadily uphill,as there are no traffic lights.,11,17,The car is slowing down,because the vehicles ahead are braking.,18,20,The car is moving into the left lane,as it is preparing to turn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11d76328-03fa268a.mov,0,20,The car is stopped at an intersection,as the light ahead is red and pedestrians are crossing the street.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11d76328-bf7a73ef.mov,0,13,The car is stopped,because the light is red.,14,20,The car inches forward,because the light is green.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11e3b091-1184028d.mov,0,4,The car has stopped,because the light is red.,5,13,The car begins to accelerate,because the light is green and the car turning to the left.,14,17,The car continues to accelerate,because the road is clear of traffic.,18,27,The car is proceeding down the road at a steady place,because the street is empty.,28,31,The car comes to a stop,because there's a stop sign.,32,40,The car accelerates,because it's turning to the right.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11e3b091-665cd768.mov,0,5,The car moves left slightly as it drives down the road,to go around a car parked on the right side of the street.,6,27,The car proceeds down the road,as the street is clear.,28,35,The car slows to a stop,because the traffic light ahead is red.,36,40,The car is not moving,because the light is red.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11e60919-02f8d6ec.mov,0,4,The car is driving forward,because the road is clear.,5,10,The car is slowing down.,because there is a stopped car in front.,11,31,The car is speeding up and driving forward again.,because the car in front has started driving forward.,32,33,The car is veering to the left.,because the car is changing lanes.,34,35,The car is driving forward,because the path is clear.,36,40,The car is slowing down.,because the car is getting ready to turn left and there is also another car in front that has slowed to turn left.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11e60919-1e8fb434.mov,0,5,The car slows down at an intersection,to allow pedestrians to cross.,5,10,The car turns right,as the road is now clear.,11,21,The car proceeds down the street,as the road ahead is clear.,22,32,The car brakes and comes to stop,as the traffic light ahead is red.,33,40,The car accelerates forward,as the light turns green.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11e60919-a44a764e.mov,0,6,The car is turning left,because there is no oncoming traffic,6,10,The car is slowing down,because another car has pulled into the lane in front,10,34,The car is driving forward.,because traffic is moving well.,19,37,The car is veering right.,because the car is going around a car that is turning left and is partially in the lane.,38,40,,because the car is moving back into the left lane.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11ecaf4a-66610cac.mov,0,3,The car maintains a slow speed,because traffic is stopped ahead.,4,7,The car slows to a stop,because the light is red.,8,20,The car is stopped,because the light is red.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11ecaf4a-837e3550.mov,0,40,The car drives down a road,because the road ahead is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11ecaf4a-850edf66.mov,0,6,The car is driving down a highway,as traffic ahead is moving.,7,11,The car merges right,as the lane to the right is clear.,12,16,The car proceeds down the highway,as traffic ahead is flowing.,17,20,The car moves one lane to the right,because the lane is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11ecaf4a-8586f43d.mov,0,3,The car is pulling left,because the car is moving around other cars to get into an empty lane going to the toll booth.,4,6,The car is driving forward.,because the road is clear.,7,9,The car is slowing.,because there is a wooden arm that is down at the toll booth.,10,18,The car begins moving forward again at normal speed.,because the arm has lifted at the toll booth.,19,20,The car is pulling to the right,because the car is changing lanes.,21,22,The car slows for just a second,"A car is passing in front, nearly causing a collision.",23,40,The car is driving forward.,because the path is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11ecaf4a-8cb9fbaf.mov,0,9,The car slowly turns left,to merge into traffic.,10,30,The car inches forward,as traffic moves slowly.,31,34,The car slows,to allow a vehicle to merge.,35,40,The car slows to a stop,because traffic is stopped at a red light.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11f04b16-6903df31.mov,0,23,The car is stopped,because it is parked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11f16188-3c9f07af.mov,0,33,The car is driving forward,because there are no cars in its lane ahead and the light is green.,34,38,The car merges into the lane to its right,"after the vehicle to its right has passed, clearing the lane of nearby traffic.",39,40,The car is driving forward at a normal speed,because traffic in front of it is moving freely.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11f5d1a8-00b04cbb.mov,0,20,The car is driving forward at normal speed on the highway,because the path is clear and there are no traffic jams.,21,26,The car slows down.,A car pulls in front from the slowed line of cars in the line to the right.,27,31,The car starts to speed up again.,because the car that pulled in front is driving at normal freeway speed now.,32,40,The car is driving at almost normal speed again.,because the path is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11fa3e35-3abddab2.mov,0,6,The car is going down the road at a steady pace,because the lane is empty.,7,13,The car slows down,because it's turning to the left.,14,20,The car is going down the street at a steady speed,because traffic is clear.,21,24,The car stops,because there's a stop sign.,25,35,The car accelerates,because the intersection is clear.,36,40,The car speeds up,to pull around another vehicle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/11fa3e35-a4d5f5e2.mov,0,17,The car is driving down the highway,as traffic is moving steadily,18,22,The car is braking,as traffic ahead has slowed.,23,40,The car accelerates and proceeds down the road,as traffic ahead is moving well.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1205709e-f3c972ac.mov,0,40,The car is stopped,because it is parked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/12095c94-2d8189a6.mov,0,5,The car is stopped,because the light is red.,6,15,The car accelerates,because the light has turned green.,16,20,The car slows,to match traffic speed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/12095c94-376d9059.mov,0,4,The car is stopped,because there is a stopped car in front.,5,10,The car begins to drive forward.,because the car in front has started driving forward.,11,12,The car slows down.,because the car in front has stopped again.,13,17,The car begins moving forward again.,because the car in front has started driving forward again.,18,20,The car slows down again.,because the car in front has stopped again..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/120c27ae-cec71bd1.mov,0,40,The car is moving in traffic,because the traffic on the highway is flowing well.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/120f2e8c-8fb89b14.mov,0,38,The car is stopped and waiting,because there is another vehicle trying to turn left onto a busy road.,38,40,The car begins to pull forward,since the other car finally made the turn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/120f96e5-3441ae54.mov,0,4,The car slows down,because the light is red.,5,10,The car accelerates,because the car is turning to the right.,11,20,The car proceeds down the road at a steady pace,because the road is clear.,21,25,The car slows down,because it's turning to the right.,26,35,The car accelerates,because the road is clear.,36,40,The car slows down,because another car is pulling close into the lane.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/120f96e5-7fdb83ae.mov,0,18,The car is driving down the street,because the road is clear.,19,25,The car brakes and slows to a stop.,because the traffic light ahead turns red.,25,40,The car is stopped at an intersection,as the light is red.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1210b74f-07f644b2.mov,0,11,The car is driving down the street,as the street ahead is clear.,11,17,The car merges into the right lane,since the lane to the right is clear.,18,24,The car brakes and comes to a stop,because the light ahead turned red.,25,40,The car is stopped at an intersection,as the light is red and pedestrians are crossing the road.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1212078f-2fcd8c2d.mov,0,19,The car is driving down the highway,because the road ahead is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1212b385-1b417b2d.mov,0,20,The car is stopped,because the car in front of it has stopped.,21,23,The car moves up slightly,to get closer to the car in front.,24,37,The car is stopped,because the car in front has stopped.,38,40,The car moves forward slowly,because the car in front is moving forward.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1212b385-7fe587c2.mov,0,27,The car is stopped,because the light is red.,28,31,The car inches forward,for an unknown reason.,32,34,The car is stopped,because the light is red.,35,40,The car accelerates,because the light turns green.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/121550c4-0a7ddf19.mov,0,20,The car is stopped,as it is parked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/121550c4-22b647a7.mov,0,17,The car is driving forward in the rain,because the path is clear.,18,20,The car goes through an intersection.,because the light is green.,21,40,The car continues forward.,because the path is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1221ce36-0146b627.mov,0,7,The car is moving slowly in reverse,as the road is clear.,8,20,The car pulls forward and proceeds down the street,because the street ahead is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/12232ca3-bba4d8d6.mov,0,8,The car is stopped,because there is a red light.,9,19,The car is driving forward.,because the road is clear.,20,22,The car slows abruptly and turns right.,because the car is entering a gas station.,23,26,The car is driving forward and veering left.,because the car is navigation the gas station lot.,27,33,The car is veering right.,because the car is heading toward the market.,34,40,The car is heading left.,because the car is heading out of the lot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
